	name	kind	query	description	comment	url	source	ccd	in_ccd
1528	Z2106600670	SMILES	CCOC(=O)c1cc(-c2ccc(F)cc2)no1		DSI library		DSI		False
1529	Z56791867	SMILES	CCN(CC)c1cc(C)nc2ncnn12		DSI library		DSI	K1S	True
1530	Z44603686	SMILES	CC(C)(C)NC(=O)N1CCC(C(N)=O)CC1		DSI library		DSI		False
1531	Z271004858	SMILES	Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1		DSI library		DSI	SFY	True
1532	Z2856434931	SMILES	O=C(O)c1cccc(NC(=O)c2ccno2)c1		DSI library		DSI	JGS	True
1533	Z27808049	SMILES	CCOc1ccc(NC(=O)c2cnccn2)cc1		DSI library		DSI	LDS	True
1534	Z2856434941	SMILES	C[C@H](O)CNCc1ccc2c(c1)OCO2		DSI library		DSI		False
1535	Z57258487	SMILES	CN(C)c1ccc(CNn2cnnc2)cc1		DSI library		DSI	NVD	True
1536	Z26794338	SMILES	O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1ccco1		DSI library		DSI		False
1537	Z85956652	SMILES	Cc1c(Cl)cccc1NC(=O)CN.Cl		DSI library		DSI		False
1538	Z1614545742	SMILES	COC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1ccco1		DSI library		DSI		False
1539	Z2856434944	SMILES	CN1CCN(C(=O)Nc2ccc(F)cc2)CC1		DSI library		DSI	AWD	True
1540	Z33546965	SMILES	COc1ccc(C(=O)NCC(N)=O)cc1		DSI library		DSI	ONQ	True
1541	Z111810692	SMILES	O=C(Nc1cccc(Cl)c1)C(F)(F)F		DSI library		DSI	WNP	True
1542	Z28429411	SMILES	Cc1ccc(CNC(=O)Cc2cccs2)cc1		DSI library		DSI	ZLI	True
1543	Z57283017	SMILES	Oc1ncc(NC2CCCCC2)c(O)n1		DSI library		DSI		False
1544	Z85934875	SMILES	CNC(=O)CN1CCNCC1		DSI library		DSI		False
1545	Z54226095	SMILES	O=C(c1c(F)cccc1F)N1CCCCCC1		DSI library		DSI	WLJ	True
1546	Z1530301542	SMILES	CCc1csc(-c2c[nH]cn2)n1		DSI library		DSI		False
1547	Z1881545321	SMILES	Cc1cc(C(=O)NCC2CCCO2)ns1		DSI library		DSI	S8P	True
1548	Z1816233707	SMILES	CNC(=O)c1cccc(C(=O)O)n1		DSI library		DSI	LNS	True
1549	Z2856434778	SMILES	O=C([O-])c1ccccc1OC(F)(F)F.[Na+]		DSI library		DSI		False
1550	Z2856434762	SMILES	CN(C)c1ccncc1		DSI library		DSI	JGD	True
1551	Z2856434862	SMILES	Cc1cccc(CN2CCOCC2)c1		DSI library		DSI		False
1552	Z1137725943	SMILES	CCNCc1cccc2[nH]ccc12		DSI library		DSI	YXB	True
1553	Z57478994	SMILES	COCc1nnc(N)s1		DSI library		DSI	UVS	True
1554	Z822382694	SMILES	CS(=O)(=O)CC(O)c1ccccc1		DSI library		DSI	VWD	True
1555	Z1899842917	SMILES	Cc1nn(Cc2c(C)noc2C)c(=O)s1		DSI library		DSI	K1A	True
1556	Z1348371854	SMILES	N#Cc1ccc(N2CCCOCC2)cn1		DSI library		DSI	NTG	True
1557	Z2856434783	SMILES	Cl.Fc1ccc(CNCc2ccccc2)cc1		DSI library		DSI		False
1558	Z54571979	SMILES	CC(=O)Nc1ccc(Oc2ncccn2)cc1		DSI library		DSI	O0S	True
1559	Z2177153697	SMILES	C1CC(c2nc(C3CC3)no2)CN1		DSI library		DSI	WOD	True
1560	Z1849009686	SMILES	Cc1cc(F)ccc1CS(N)(=O)=O		DSI library		DSI	U1V	True
1561	Z1478435544	SMILES	Cc1cncc(NCc2ccncc2)c1		DSI library		DSI	WN7	True
1562	Z364321922	SMILES	CC(=O)Nc1ccc(F)c(C(=O)O)c1		DSI library		DSI	VVD	True
1563	Z1506050651	SMILES	CN(C(=O)[C@H]1CC1(C)C)c1cccnc1		DSI library		DSI		False
1564	Z1874937335	SMILES	CN(C)C(=O)C1(C(=O)O)CC1		DSI library		DSI		False
1565	Z2856434892	SMILES	Cn1ccc(C(=O)Nc2cccc(C(=O)[O-])c2)n1.[Na+]		DSI library		DSI		False
1566	Z1259155959	SMILES	Cc1[nH][nH]c(=O)c1CCO		DSI library		DSI	A1AJZ	True
1567	Z103740620	SMILES	CC(C)N1CCCC(CO)C1		DSI library		DSI	A1A33	True
1568	Z31244728	SMILES	c1cnc(NC2CCCCCC2)nc1		DSI library		DSI	LD4	True
1569	Z1275599911	SMILES	CC(=O)N1CCCC2(CCCCCC2)C1		DSI library		DSI	WKG	True
1570	Z85525386	SMILES	O=C(Nc1ccccn1)c1cnccn1		DSI library		DSI		False
1571	Z321318226	SMILES	COc1ccc(NC(=O)Nc2ccncc2)cc1		DSI library		DSI	JHJ	True
1572	Z33452282	SMILES	Cc1ccc(NC(=O)c2ccccc2C)c(O)c1		DSI library		DSI	O2P	True
1573	Z183344018	SMILES	CC(C)NC(=O)N(C)Cc1cnn(C)c1		DSI library		DSI		False
1574	Z240297434	SMILES	Cc1cc(C(=O)Nc2ccn(C)n2)on1		DSI library		DSI	K0M	True
1575	Z56259192	SMILES	O=C(Nc1ccc(F)cc1F)Nn1cnnc1		DSI library		DSI		False
1576	Z32399948	SMILES	NC(=O)C1CCN(C(=O)C2CCCCC2)CC1		DSI library		DSI		False
1577	Z354992234	SMILES	CC1CN(Cc2nnsc2Cl)C(C)CO1		DSI library		DSI	A1A3R	True
1578	Z969560582	SMILES	CNC(=O)c1cnc(C)s1		DSI library		DSI	K24	True
1579	Z413792090	SMILES	O=C(NCC1CC1)Nc1ccc2c(c1)CCO2		DSI library		DSI		False
1580	Z28143241	SMILES	O=C(Nc1cccc(F)c1)c1cnccn1		DSI library		DSI		False
1581	Z2856434856	SMILES	Clc1cccc(CN2CCOCC2)c1		DSI library		DSI	T1S	True
1582	Z969560308	SMILES	CC(C)Oc1ccc(-c2csc(N)n2)cc1		DSI library		DSI		False
1583	Z2856434857	SMILES	Oc1cccc(CN2CCSCC2)c1		DSI library		DSI	NSJ	True
1584	Z332370018	SMILES	CNC(=O)c1nc2ccccc2c(=O)[nH]1		DSI library		DSI		False
1585	Z1251207602	SMILES	Cc1nnc(N2CCCCC2)s1		DSI library		DSI	RWS	True
1586	Z2241115980	SMILES	CS(=O)(=O)N1CCN(Cc2ccco2)CC1.O=C(O)C(=O)O		DSI library		DSI		False
1587	Z2234920345	SMILES	COc1ccc(C)cc1NC(=O)Nn1cnnc1		DSI library		DSI	VZS	True
1588	Z111782404	SMILES	CC(Oc1ccc(-c2ccccc2)cc1)C(=O)O		DSI library		DSI	TE8,ZTQ	True
1589	Z1439422127	SMILES	Cc1nsc(N2CCOC(C)C2C)n1		DSI library		DSI	K1J,TNU	True
1590	Z1730522163	SMILES	CC(=O)N1CC(C)Oc2c(F)cccc21		DSI library		DSI	Q7X	True
1591	Z89385775	SMILES	CCc1ccccc1NC(=O)c1snnc1C		DSI library		DSI		False
1592	Z2856434806	SMILES	N#CCN1CCN(c2cccc(Cl)c2)CC1		DSI library		DSI		False
1593	Z30485868	SMILES	O=C(Nc1ccc(N2CCOCC2)cc1)C1CC1		DSI library		DSI		False
1594	Z1407673036	SMILES	CC(CS(N)(=O)=O)c1ccccc1		DSI library		DSI	A1A32,VW4	True
1595	Z31602870	SMILES	O=C1CN(C(=O)COc2ccccc2)CCN1		DSI library		DSI	TEH	True
1596	Z383325512	SMILES	CC(=O)NCc1cn[nH]c1		DSI library		DSI	UV7	True
1597	Z86622311	SMILES	O=C(Nc1ccon1)c1cccc(Cl)c1		DSI library		DSI	WMY	True
1598	Z59181945	SMILES	O=C(NO)c1ccc2ccccc2n1		DSI library		DSI	VWG	True
1599	Z57744604	SMILES	Oc1ncc(NCCc2ccccc2)c(O)n1		DSI library		DSI		False
1600	Z45705015	SMILES	CS(=O)(=O)NCCc1ccc(F)cc1		DSI library		DSI	S9S	True
1601	Z64450924	SMILES	CCOC(=O)Nc1sccc1C(N)=O		DSI library		DSI		False
1602	Z1367324110	SMILES	CN1CCCc2ccc(S(N)(=O)=O)cc21		DSI library		DSI	RZJ	True
1603	Z1954800564	SMILES	COc1ccc2sc(N)nc2c1		DSI library		DSI	NZ1	True
1604	Z1639162606	SMILES	CNS(=O)(=O)c1cccc(C)c1F		DSI library		DSI	PK4	True
1605	Z1086293874	SMILES	Cc1occc1C(=O)Nc1cc(C(C)(C)C)on1		DSI library		DSI		False
1606	Z1328968520	SMILES	CS(=O)(=O)c1nccn1Cc1cscn1		DSI library		DSI	J4Q	True
1607	Z227998000	SMILES	CS(=O)(=O)N1CCC(C(=O)NC2CC2)CC1		DSI library		DSI		False
1608	Z1203191681	SMILES	CC(=O)NCc1ncc[nH]1		DSI library		DSI	A1AJ1	True
1609	Z2856434912	SMILES	CC1CCN(Cc2c[nH]c3ccccc23)CC1		DSI library		DSI	LDV	True
1610	Z1324853681	SMILES	NC(=O)C1CCCn2ccnc21		DSI library		DSI	W1S	True
1611	Z1119505742	SMILES	COC(=O)Nc1nnc(CC2CCCC2)s1		DSI library		DSI		False
1612	Z30932204	SMILES	CC(=O)NCc1ccc(S(N)(=O)=O)cc1		DSI library		DSI	T0S	True
1613	Z69092635	SMILES	Cc1noc(C)c1C(=O)NCCC1=CCCCC1		DSI library		DSI		False
1614	Z56772132	SMILES	COc1ccc(CCC2(C)NC(=O)NC2=O)cc1		DSI library		DSI	YG9	True
1615	Z117233350	SMILES	CCc1noc(C)c1C(=O)Nc1cc(C)on1		DSI library		DSI	NW7	True
1616	Z90122368	SMILES	CC(=O)N1CCN(C(N)=O)CC1		DSI library		DSI	A1BFA	True
1617	Z1203107138	SMILES	CCn1cc(C(=O)NCc2ccc(F)cc2)cn1		DSI library		DSI	JH1	True
1618	Z29634868	SMILES	CCCc1cc(=O)oc2cc(OC(C)=O)ccc12		DSI library		DSI	A1BFB	True
1619	Z2856434926	SMILES	O=S1(=O)CCN(Cc2ccco2)CC1		DSI library		DSI	O3D	True
1620	Z126933926	SMILES	CC(=O)c1ccc(N2CCC(C(N)=O)CC2)cc1		DSI library		DSI		False
1621	Z57515803	SMILES	O=C(OCc1ccc(Cl)cc1)c1cccnc1		DSI library		DSI	QKW	True
1622	Z2856434866	SMILES	CCC1CCC(NC[C@H]2CCCO2)CC1		DSI library		DSI		False
1623	Z26781952	SMILES	CCCC(=O)NCc1nc2ccccc2[nH]1		DSI library		DSI	W0A	True
1624	Z2064107709	SMILES	O=C(Nc1nccs1)[C@@H]1C[C@H]1c1ccccc1		DSI library		DSI		False
1625	Z56792776	SMILES	Nc1cc(C(F)(F)F)ccc1N1CCCCC1		DSI library		DSI		False
1626	Z293079056	SMILES	CCOC(=O)c1ccoc1		DSI library		DSI		False
1627	Z111716368	SMILES	CC(C)(C)C(=O)NCCc1nc2ccccc2[nH]1		DSI library		DSI	T91	True
1628	Z57261895	SMILES	O=C(CC1CCCCC1)Nn1cnnc1		DSI library		DSI	O2D	True
1629	Z2856434895	SMILES	CN(C)CCN1C(=O)c2ccccc2C1=O		DSI library		DSI		False
1630	Z57791725	SMILES	Cc1nc(-c2ccccc2)no1		DSI library		DSI		False
1631	Z2735692823	SMILES	O=C(CN1CCCC1)Nc1cccc(Cl)c1		DSI library		DSI	UA0	True
1632	Z1430613384	SMILES	Cc1ccc(NC(=O)c2ccco2)cc1O		DSI library		DSI		False
1633	Z1904249627	SMILES	CNC(=O)C1CCCc2sc(C)nc21		DSI library		DSI	ZBH	True
1634	Z1741815708	SMILES	CC1(C)CCCN1CCN		DSI library		DSI	A1A3Y	True
1635	Z2856434839	SMILES	CCn1nccc1CNC.Cl.Cl		DSI library		DSI		False
1636	Z1407672867	SMILES	NC(=O)c1c[nH]c(C2CC2)n1		DSI library		DSI	GWP	True
1637	Z1259162160	SMILES	CC(=O)NC(C)(C(=O)O)C1CC1		DSI library		DSI		False
1638	Z2442270563	SMILES	C1CC(Cc2nc(C3CC3)no2)CCN1		DSI library		DSI	NXM	True
1639	Z1454310449	SMILES	Fc1ccccc1CNc1cn[nH]c1		DSI library		DSI	UQS	True
1640	Z1268152398	SMILES	CCN1N=C(C(F)(F)F)CC1=O		DSI library		DSI	TWC	True
1641	Z1229798311	SMILES	CC(=O)Nc1cccc(F)c1C(=O)O		DSI library		DSI	8BC	True
1642	Z2856434901	SMILES	CNCCC1CCCCC1		DSI library		DSI		False
1643	Z1328078283	SMILES	CC1(C)CN(C(=O)NCC2CC2)C1(C)C		DSI library		DSI	I8A	True
1644	Z31432964	SMILES	CN1CCN(C(=O)C2CCCO2)CC1		DSI library		DSI	SYX	True
1645	Z1259341012	SMILES	CC(N)c1ccc(N2CCOCC2)cc1		DSI library		DSI	8B2	True
1646	Z1918536193	SMILES	Cn1cc(Oc2ncncc2Cl)cn1		DSI library		DSI	K3P	True
1647	Z2377835233	SMILES	Cl.Cn1cc(C(N)=O)c(C2CCCNC2)n1		DSI library		DSI		False
1648	Z276351322	SMILES	Oc1ccccc1-c1nc(-c2ccccc2)no1		DSI library		DSI		False
1649	Z1259341037	SMILES	CC(C)Nc1cccnc1		DSI library		DSI	WH4	True
1650	Z2856434770	SMILES	CNCc1cccc(Cl)c1		DSI library		DSI	JFJ	True
1651	Z1551688335	SMILES	CC(O)C(=O)NCc1ccccn1		DSI library		DSI		False
1652	Z1818332938	SMILES	Cl.N[C@@H]1CCCN(C(=O)CCC(F)(F)F)C1		DSI library		DSI		False
1653	Z2856434814	SMILES	CCN(CC)c1cccc(O)c1		DSI library		DSI	O0Y	True
1654	Z29191465	SMILES	O=C(NCCc1cccs1)C1CCCCC1		DSI library		DSI		False
1655	Z135394292	SMILES	Cc1cc(C(=O)NC(C)C)on1		DSI library		DSI		False
1656	Z373768900	SMILES	CCn1cc(NC(=O)C2CCC2)cn1		DSI library		DSI	NUA	True
1657	Z19739650	SMILES	CC(Oc1ccc(C#N)cc1)C(N)=O		DSI library		DSI	VW1,WKD	True
1658	Z192955056	SMILES	COC(=O)N1CCN(c2ccc(F)cc2)CC1		DSI library		DSI	Q4L	True
1659	Z19727416	SMILES	CC(Oc1ccc(Cl)cc1)C(N)=O		DSI library		DSI	W0M	True
1660	Z2856434900	SMILES	CC(C)(C)N1CC(O)C1		DSI library		DSI		False
1661	Z300245038	SMILES	CN(Cc1cccc(F)c1)S(N)(=O)=O		DSI library		DSI	O0P	True
1662	Z2064898127	SMILES	O=C(NC[C@H]1CCCO1)N1CCOCC1		DSI library		DSI		False
1663	Z281077318	SMILES	COC(=O)c1ccccc1NC(=O)N1CCCC1		DSI library		DSI		False
1664	Z2856434894	SMILES	CC(C)NCc1ccc(N(C)C)cc1		DSI library		DSI	GWV	True
1665	Z48852953	SMILES	Cc1csc(NCC2CCCO2)n1		DSI library		DSI	WHS	True
1666	Z2293643386	SMILES	CC(=O)N1CCCC(O)(C(=O)O)C1		DSI library		DSI	VWM	True
1667	Z19735067	SMILES	O=C(COc1ccc(F)cc1)N1CCCC1		DSI library		DSI	I8G	True
1668	Z31217395	SMILES	CCOC(=O)C1CCN(c2cnccn2)CC1		DSI library		DSI	HGE	True
1669	Z381729066	SMILES	CC(C)NC(=O)c1cc[nH]n1		DSI library		DSI	Q5L	True
1670	Z1250132544	SMILES	CC(O)COc1cccc(F)c1		DSI library		DSI		False
1671	Z30820160	SMILES	CCC(=O)Nc1nc(C)cs1		DSI library		DSI	JFP	True
1672	Z216450634	SMILES	CN(C1CCCCCC1)S(C)(=O)=O		DSI library		DSI	VVJ	True
1673	Z272156568	SMILES	CCOc1ncccc1C(N)=O		DSI library		DSI		False
1674	Z90504169	SMILES	C1CCC(NCC2CCCO2)C1		DSI library		DSI		False
1675	Z26968795	SMILES	COc1cc(NC(C)=O)c(OC)cc1Cl		DSI library		DSI	Q6O	True
1676	Z768399682	SMILES	CC1CN(C(=O)c2cnsn2)C(C)CO1		DSI library		DSI	A1BFX,K0D	True
1677	Z44590919	SMILES	CCNC(=O)N1CCN(C(C)=O)CC1		DSI library		DSI	K3D	True
1678	Z275156196	SMILES	CCc1nnc(NC(=O)C(F)(F)F)s1		DSI library		DSI		False
1679	Z1432018343	SMILES	C[C@@H](CO)Nc1ncc(Cl)cc1F		DSI library		DSI		False
1680	Z57614330	SMILES	CCNC(=O)c1ccc(NS(C)(=O)=O)cc1		DSI library		DSI	VWY	True
1681	Z2527301677	SMILES	CC(N)c1cn(-c2ccccc2)nn1.Cl		DSI library		DSI		False
1682	Z108545814	SMILES	CCC(=O)Nc1c(C(N)=O)oc2ccccc12		DSI library		DSI	YX2	True
1683	Z2142244288	SMILES	CCNc1ccc(S(C)(=O)=O)cc1F		DSI library		DSI	WV4	True
1684	Z1331830630	SMILES	CCC(CC)C(=O)Nc1ccccc1O		DSI library		DSI	H1A	True
1685	Z281802060	SMILES	CNc1nccc(OC)n1		DSI library		DSI	K2J	True
1686	Z57190020	SMILES	COC(=O)Nc1ccc(Cc2ccncc2)cc1		DSI library		DSI	UVD	True
1687	Z1373445602	SMILES	CN1CCN(c2ncccc2F)CC1=O		DSI library		DSI	SZE	True
1688	Z68639747	SMILES	CCn1c(NC(C)=O)nc2ccccc21		DSI library		DSI	TEK	True
1689	Z1492796719	SMILES	CC(=O)NC1CNc2ccccc2C1		DSI library		DSI	S7G,X0M	True
1690	Z45515569	SMILES	Cc1ccc(S(=O)(=O)N(C)CCC#N)cc1		DSI library		DSI		False
1691	Z803153598	SMILES	Cc1ncsc1C(=O)N1CCCNCC1.Cl.Cl		DSI library		DSI		False
1692	Z275151340	SMILES	Cn1cc(Cl)c(C(=O)NC2CCCC2)n1		DSI library		DSI	JHP	True
1693	Z53825177	SMILES	CCS(=O)(=O)Nc1ccccc1F		DSI library		DSI	VVG	True
1694	Z1688504114	SMILES	Cc1nn(C)c(C)c1NC(=O)CC#N		DSI library		DSI	GV4	True
1695	Z359352902	SMILES	CN(C)Cc1ccc(C(=O)O)o1.Cl		DSI library		DSI		False
1696	Z57299526	SMILES	c1coc(CNc2nc3ccccc3[nH]2)c1		DSI library		DSI	WZD	True
1697	Z1507502062	SMILES	COc1cccc2c1CCCC(=O)N2		DSI library		DSI	UV1	True
1698	Z296054478	SMILES	O=C(Nc1cccnc1)c1cnn2cccnc12		DSI library		DSI		False
1699	Z56837087	SMILES	N#CCC(=O)Nc1ccc(Cl)cc1		DSI library		DSI	ELN	True
1700	Z68299550	SMILES	CC(C)(CO)NC(=O)c1cccc(Cl)c1		DSI library		DSI	JOV	True
1701	Z44585920	SMILES	O=C(NCCc1ccccc1)NC1CCCCC1		DSI library		DSI		False
1702	Z53836105	SMILES	CCOC(=O)c1ccc(F)cc1F		DSI library		DSI		False
1703	Z126932614	SMILES	CS(=O)(=O)Cc1nc2ccccc2[nH]1		DSI library		DSI	T6J	True
1704	Z44584192	SMILES	O=C(NCc1ccco1)NC1CCCCC1		DSI library		DSI		False
1705	Z2856434855	SMILES	Cn1c(CNC2CCCCC2)nc2ccccc21		DSI library		DSI		False
1706	Z1152242726	SMILES	COc1ccc(NC(=O)Nc2cccs2)cn1		DSI library		DSI	VZM	True
1707	Z126932654	SMILES	Cl.Cl.O=C(c1ccncc1)N1CCNCC1		DSI library		DSI		False
1708	Z1430613393	SMILES	Cc1ccc(NC(=O)c2cccc(F)c2)cc1O		DSI library		DSI	LKU	True
1709	Z56813508	SMILES	N#CCC(=O)NC1CCCCC1		DSI library		DSI	GT7	True
1710	Z31697001	SMILES	CCOC(=O)Nc1cccc(Cl)c1		DSI library		DSI	A1AA6	True
1711	Z26824727	SMILES	CCc1nnc(NC(=O)c2cnccn2)s1		DSI library		DSI		False
1712	Z57475877	SMILES	CCCC(=O)Nc1nnn(CC)n1		DSI library		DSI	S7S	True
1713	Z26769872	SMILES	O=C(NCCc1ccc(F)cc1)c1ccco1		DSI library		DSI	N08	True
1714	Z1623890017	SMILES	c1csc(-c2nc(N3CCCCC3)no2)c1		DSI library		DSI		False
1715	Z28290384	SMILES	COc1cccc(C(=O)Nc2ccccc2F)c1		DSI library		DSI	WN1	True
1716	Z32400357	SMILES	Cc1cccc(C(=O)N2CCC(C(N)=O)CC2)c1		DSI library		DSI	NZJ	True
1717	Z56827661	SMILES	Cc1cccc(C(=O)NCC(=O)O)c1		DSI library		DSI	VZY	True
1718	Z2856434879	SMILES	Cc1[nH]cnc1CN1CCc2ccccc2C1		DSI library		DSI		False
1719	Z190662888	SMILES	COc1ccc(CNC(=O)CC#N)cc1		DSI library		DSI		False
1720	Z19735981	SMILES	O=C(COc1ccccc1)N1CCCC1		DSI library		DSI	VVY	True
1721	Z373221060	SMILES	c1nc(N2CCC2)c2[nH]cnc2n1		DSI library		DSI		False
1722	Z363104204	SMILES	CNC(=O)c1c(-c2ccc(F)cc2)noc1C		DSI library		DSI		False
1723	Z2447286438	SMILES	CN(C(=O)C1CCNC1)c1ccccc1.Cl		DSI library		DSI		False
1724	Z2697514548	SMILES	Cn1nc(C(N)=O)c2ccccc21		DSI library		DSI	GWG	True
1725	Z1262246195	SMILES	Cl.O=C(CC(F)(F)F)N1CCNCC1		DSI library		DSI		False
1726	Z2856434776	SMILES	NCc1ccccc1OC(F)(F)F		DSI library		DSI		False
1727	Z1896598013	SMILES	CCc1cc(=O)n2nc(NC)sc2n1		DSI library		DSI		False
1728	Z2856434786	SMILES	CNCc1ccncc1.Cl		DSI library		DSI		False
1729	Z274575916	SMILES	Cc1cc(N2CCNCC2)nc(C)n1		DSI library		DSI	WKS	True
1730	Z1373430305	SMILES	Fc1cccnc1NCC1CCOCC1		DSI library		DSI	WGS	True
1731	Z2027049478	SMILES	c1csc(-c2nnc[nH]2)n1		DSI library		DSI		False
1732	Z2856434938	SMILES	COc1ccc2[nH]cc(CN(C)C)c2c1.Cl		DSI library		DSI		False
1733	Z2241963319	SMILES	CC1CCC(NC2CCC(O)CC2)CC1		DSI library		DSI		False
1734	Z57328997	SMILES	COc1ccc(NCc2ccc(F)cc2)cc1		DSI library		DSI	S2Y	True
1735	Z1741966151	SMILES	CS(=O)(=O)NCC1CCNCC1		DSI library		DSI	W1A	True
1736	Z1259086950	SMILES	OCC1CN(Cc2ccccc2)CCO1		DSI library		DSI	S7V	True
1737	Z1262398388	SMILES	Nc1ncncc1-c1ccc(Cl)cc1		DSI library		DSI		False
1738	Z31190928	SMILES	CC(C)Nc1ncccn1		DSI library		DSI		False
1739	Z210803634	SMILES	CCOc1ccc(C(C)N)cc1.Cl		DSI library		DSI		False
1740	Z1324080698	SMILES	Cc1cc(F)cc(S(N)(=O)=O)c1		DSI library		DSI	UR1	True
1741	Z2856434899	SMILES	OC1CCN(Cc2ccsc2)CC1		DSI library		DSI	T0Y	True
1742	Z1103351268	SMILES	CC(C)(O)CNC1CCOCC1		DSI library		DSI	WND	True
1743	Z431807512	SMILES	CC(C)N(C)S(=O)(=O)N1CCNC(=O)C1		DSI library		DSI	8DH	True
1744	Z2856434791	SMILES	Fc1cccc(CN2CCOCC2)c1		DSI library		DSI		False
1745	Z111529496	SMILES	COCC(=O)NCc1nc2ccccc2[nH]1		DSI library		DSI	LXA	True
1746	Z1139246057	SMILES	CNC1CCCN(c2cccnn2)C1		DSI library		DSI	A1A39,W0J	True
1747	Z30871350	SMILES	COc1ccc(CNC(=O)c2cnccn2)cc1		DSI library		DSI		False
1748	Z419995480	SMILES	O=C(CCCc1ccccc1)N1CCOCC1		DSI library		DSI	LRR	True
1749	Z729726784	SMILES	Cc1noc(NC(=O)CC2CCCC2)n1		DSI library		DSI	YDU	True
1750	Z1350579414	SMILES	CCc1nc(C2CCCN2)no1		DSI library		DSI		False
1751	Z26251905	SMILES	Cc1cc2ncn(CC(N)=O)c2cc1C		DSI library		DSI		False
1752	Z316425948	SMILES	CC1CCN(C(=O)CC(F)(F)F)CC1		DSI library		DSI		False
1753	Z955369596	SMILES	COc1ccc(Br)cc1CNC(C)=O		DSI library		DSI	WKV	True
1754	Z31721097	SMILES	CCOC(=O)N1CCOCC1		DSI library		DSI	UVM	True
1755	Z26548228	SMILES	N#Cc1cccc(NC(=O)CCC2CCCC2)c1		DSI library		DSI		False
1756	Z52314092	SMILES	CC(=O)NCCc1ccccc1C		DSI library		DSI	U78	True
1757	Z54226006	SMILES	O=C(c1c(F)cccc1F)N1CCCC1		DSI library		DSI	NX7	True
1758	Z1263811695	SMILES	CC1COCCN1CCN		DSI library		DSI		False
1759	Z27678561	SMILES	COc1ccc2nc(NC(=O)C3CC3)sc2c1		DSI library		DSI	UX7	True
1760	Z369936976	SMILES	Cc1cc(CN(C)C(=O)NC2CC2)no1		DSI library		DSI	U0P	True
1761	Z28290321	SMILES	COc1ccc(C(=O)Nc2ccccc2F)cc1		DSI library		DSI		False
1762	Z1362754425	SMILES	Cc1nccn1CC(C)O		DSI library		DSI	A1A31,A1AP8	True
1763	Z219104216	SMILES	CCNc1ccc(C#N)cn1		DSI library		DSI	RZS	True
1764	Z355728146	SMILES	CCNC(=O)CN1CC(C)OCC1C		DSI library		DSI	S8D	True
1765	Z1134240160	SMILES	CC(=O)Nc1nnc(SC(C)C)s1		DSI library		DSI		False
1766	Z57292378	SMILES	Cn1nnc(NC(=O)c2cc3ccccc3o2)n1		DSI library		DSI		False
1767	Z1515654336	SMILES	Cn1cc(C(N)=O)c(C(F)F)n1		DSI library		DSI	UQJ	True
1768	Z275179758	SMILES	Cn1cc(CNC(=O)c2ccco2)cn1		DSI library		DSI	NWV	True
1769	Z1509882419	SMILES	CC(C)n1cnc(S(N)(=O)=O)c1		DSI library		DSI	NYV	True
1770	Z165063492	SMILES	CCC(=O)Nc1nnc(C2CCCCC2)s1		DSI library		DSI		False
1771	Z65532537	SMILES	CC(Oc1ccccc1F)C(=O)O		DSI library		DSI	LLU,W0P	True
1772	Z275179946	SMILES	Cn1ncc(Cl)c1C(=O)N1CCCCC1		DSI library		DSI	GW1	True
1773	Z1444783243	SMILES	CC(=O)Nc1ccccc1CC(=O)O		DSI library		DSI	UQV	True
1774	Z2856434887	SMILES	Oc1ccccc1CN1CCOCC1		DSI library		DSI	I8M	True
1775	Z1693429442	SMILES	Cc1cc(C)nc(NC(=O)Nc2ccccc2)c1		DSI library		DSI		False
1776	Z45641455	SMILES	CS(=O)(=O)Nc1ccc(-c2ccccc2)cc1		DSI library		DSI		False
1777	Z1348559502	SMILES	CNC1(C(N)=O)CCCC1		DSI library		DSI	UQY	True
1778	Z2856434846	SMILES	CCc1nnc(NC(=O)CN(C)C)s1		DSI library		DSI		False
1779	Z33486130	SMILES	CC(=O)Nc1cc(C(N)=O)cc(C(N)=O)c1		DSI library		DSI		False
1780	Z57292369	SMILES	CC(C)C(=O)Nc1nnn(C)n1		DSI library		DSI	K41	True
1781	Z45516134	SMILES	CCN(CC)S(=O)(=O)c1ccc(C)cc1		DSI library		DSI	PJP	True
1782	Z57344995	SMILES	CCC(=O)Nc1ccc(N2CCC(C)CC2)cc1		DSI library		DSI		False
1783	Z26794305	SMILES	CC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1		DSI library		DSI		False
1784	Z57292400	SMILES	CCOc1cccc(C(=O)Nc2nnn(C)n2)c1		DSI library		DSI	S8J	True
1785	Z1349163663	SMILES	CN(c1ccc(C(N)=O)nn1)C1CCC1		DSI library		DSI	WZM	True
1786	Z28429425	SMILES	Cc1ccc(CNC(=O)c2sccc2C)cc1		DSI library		DSI		False
1787	Z2856434918	SMILES	CCOc1ccc(CC(=O)O)cc1		DSI library		DSI	YI6	True
1788	Z31792168	SMILES	O=C(CC1CCCCC1)Nc1cccnc1		DSI library		DSI	GWS	True
1789	Z26804467	SMILES	CSc1nsc(NC(C)=O)n1		DSI library		DSI	ZLO	True
1790	Z2856434865	SMILES	c1ccc(SCCN2CCOCC2)cc1		DSI library		DSI	JJG	True
